2017-02-22 23:29:47,Actions of @realDonaldTrump speak louder than words. Don't buy the negativity #fakenews is selling for $. #CNNLeaks… https://t.co/87MaNm4Sgj
2017-02-22 23:29:37,Today’s #FakeNews is just like the Gossip of yester year-all you need is a dose of common sense https://t.co/jLpuoWXwDF
2017-02-22 23:29:08,Where is my popcorn? #fakenews https://t.co/A7ZNMZga19
2017-02-22 23:29:06,"https://t.co/4020vNp87H

Couldn't be, migrants are peaceful and no go zones dont exist. That's what they say in the media here. #fakenews ?"
2017-02-22 23:28:48,#FakeNews loss per share was 20 cents higher than expected https://t.co/Bu9jvoIhdn
2017-02-22 23:28:47,Only if you're a robot...or just plain stupid! #fakenews https://t.co/WHgjl3c4f0
2017-02-22 23:28:33,#FakeNews epidemic comes to light after #Trump win-reveals how rotten the system is  https://t.co/ivtiaSaUfc
2017-02-22 23:28:32,"Hey @AprilDRyan So now that the audio tape proves you wrong, are you going to aplogize and retract your #FakeNews? https://t.co/3OxqD4RWeW"
2017-02-22 23:28:27,"#FakeNews Propagandist @morningmika: ""It’s ‘our job’ to control exactly what people think""
 https://t.co/VlbElOuW7L via @american_mirror"
2017-02-22 23:28:25,"Thanks Marc! But wait, is this #fakenews?? https://t.co/cu3Ov4N0jS"
2017-02-22 23:28:12,@wapo new self proclaimed messiah gives out #FakeNews as much as @CNN @RBReich - what a total bafoon https://t.co/GdVKE2fxt2
2017-02-22 23:28:06,"Yes, we know. You're #FakeNews &amp; America has lost all trust in ypur propaganda blather! Mika's a Hack! #BoycottMSNBC https://t.co/0TFz1dUY4k"
2017-02-22 23:28:06,@Pigeonface_face @IngrahamAngle You watch MSNBC's #fakenews ! https://t.co/p83tUOGlSg
2017-02-22 23:27:58,Y'all fake for not putting this iconic tweet on the big screen @Cuse @Cuse_MBB  #fakenews #liberalmedia https://t.co/hZ1EAkohUH
2017-02-22 23:27:56,".@realDonaldTrump: The Budget We Are Inheriting 'Is a Mess' (&amp; #FakeNews will blame it all on Trump, just watch) https://t.co/2pEKE0hpPA"
2017-02-22 23:27:53,Stop #fakenews https://t.co/iqISK3rTSp
2017-02-22 23:27:27,"@MSNBC Is Attempting To Control What We Think With #FakeNews 

#Boycott @MSNBC @morningmika @morning_Joe https://t.co/QY3tXB9D1A"
2017-02-22 23:27:23,"'Member this from last week?! 

Of course not. 

#FakeNews didn't cover it.

#TrumpROCKS #lnyhbt #tcot #teaparty… https://t.co/g81uhNIuWO"
2017-02-22 23:27:06,#fakenews -  The “Fake News” Furor: What's The Use? - Daily Caller https://t.co/iQRt3hW7Ec https://t.co/u91DzV1NRW
2017-02-22 23:26:50,That's why we call you #FakeNews It's NOT your job to control what we think. It's your job to report facts- thats i… https://t.co/tURzHnqNde
2017-02-22 23:26:21,Why we WANT to believe #fakenews by @NicoleMatejic https://t.co/jWe7ua20Ru #media #socialmedia #PR https://t.co/iO5IWLxHLu
2017-02-22 23:26:13,Can't wait for this. CNN is #FakeNews. https://t.co/oCT7awk9PS
